Acoupar.exe - ISO3382 Acoustical Parameter File
Filename	Lsg_31.5 	Lsg_63   	Lsg_125  	Lsg_250  	Lsg_500  	Lsg_1000 	Lsg_2000 	Lsg_4000 	Lsg_8000 	Lsg_16000	Lsg_A    	Lsg_Lin  	Lno_31.5 	Lno_63   	Lno_125  	Lno_250  	Lno_500  	Lno_1000 	Lno_2000 	Lno_4000 	Lno_8000 	Lno_16000	Lno_A    	Lno_Lin  	StG_31.5 	StG_63   	StG_125  	StG_250  	StG_500  	StG_1000 	StG_2000 	StG_4000 	StG_8000 	StG_16000	StG_A    	StG_Lin  	C50_31.5 	C50_63   	C50_125  	C50_250  	C50_500  	C50_1000 	C50_2000 	C50_4000 	C50_8000 	C50_16000	C50_A    	C50_Lin  	C80_31.5 	C80_63   	C80_125  	C80_250  	C80_500  	C80_1000 	C80_2000 	C80_4000 	C80_8000 	C80_16000	C80_A    	C80_Lin  	D50_31.5 	D50_63   	D50_125  	D50_250  	D50_500  	D50_1000 	D50_2000 	D50_4000 	D50_8000 	D50_16000	D50_A    	D50_Lin  	ts _31.5 	ts _63   	ts _125  	ts _250  	ts _500  	ts _1000 	ts _2000 	ts _4000 	ts _8000 	ts _16000	ts _A    	ts _Lin  	EDT_31.5 	EDT_63   	EDT_125  	EDT_250  	EDT_500  	EDT_1000 	EDT_2000 	EDT_4000 	EDT_8000 	EDT_16000	EDT_A    	EDT_Lin  	Tus_31.5 	Tus_63   	Tus_125  	Tus_250  	Tus_500  	Tus_1000 	Tus_2000 	Tus_4000 	Tus_8000 	Tus_16000	Tus_A    	Tus_Lin  	T20_31.5 	T20_63   	T20_125  	T20_250  	T20_500  	T20_1000 	T20_2000 	T20_4000 	T20_8000 	T20_16000	T20_A    	T20_Lin  	T30_31.5 	T30_63   	T30_125  	T30_250  	T30_500  	T30_1000 	T30_2000 	T30_4000 	T30_8000 	T30_16000	T30_A    	T30_Lin  	IACCe_31.5 	IACCe_63   	IACCe_125  	IACCe_250  	IACCe_500  	IACCe_1000 	IACCe_2000 	IACCe_4000 	IACCe_8000 	IACCe_16000	IACCe_A    	IACCe_Lin  	tIACC_31.5 	tIACC_63   	tIACC_125  	tIACC_250  	tIACC_500  	tIACC_1000 	tIACC_2000 	tIACC_4000 	tIACC_8000 	tIACC_16000	tIACC_A    	tIACC_Lin  	wIACC_31.5 	wIACC_63   	wIACC_125  	wIACC_250  	wIACC_500  	wIACC_1000 	wIACC_2000 	wIACC_4000 	wIACC_8000 	wIACC_16000	wIACC_A    	wIACC_Lin  
G:\Siberia\Adyrgan/output/Siberiaposition18_0002_W_WY.wav	49.817	59.761	61.898	61.514	65.601	74.947	78.146	80.254	76.232	87.385	86.660	87.582	29.908	24.919	17.136	-9.390	-40.675	-69.915	-91.040	-99.921	-92.026	-76.545	-41.242	0.135	-19.183	-9.239	-7.102	-7.486	-3.399	5.947	9.146	11.254	7.232	18.385	9.660	8.582	-nan(ind)	-2.600	0.471	5.546	5.711	3.742	3.452	4.133	7.474	16.392	6.830	8.378	-nan(ind)	0.680	4.405	11.995	12.367	13.797	13.318	17.225	15.275	17.704	15.877	15.799	9.606	39.279	52.527	77.909	75.618	68.482	64.690	69.952	84.801	97.402	80.672	85.845	826.447	5307.338	4113.457	502.839	509.019	455.398	492.348	355.215	69.378	198.137	270.810	245.259	1.538	2.027	1.863	0.431	0.411	0.399	0.401	0.364	0.314	0.120	0.358	0.354	0.176	1.590	2.068	0.441	0.410	--	0.164	0.185	0.216	0.259	0.223	0.233	--	--	1.312	1.227	0.582	0.894	0.247	0.179	1.157	1.291	--	--	--	--	--	0.888	0.853	0.841	0.474	0.302	0.893	0.918	0.876	0.880	0.000	0.308	0.376	0.092	0.455	0.450	0.405	0.493	0.281	0.435	0.261	0.286	0.000	-1.000	0.312	-1.000	-0.083	-0.021	-0.021	0.292	-0.042	0.062	-0.021	0.062	0.000	0.562	1.625	0.042	0.271	0.146	0.083	0.062	0.042	0.042	0.042	0.042
G:\Siberia\Adyrgan/output/Siberiaposition19_0001_W_WY.wav	56.867	65.432	62.625	57.538	62.174	72.499	75.701	73.516	74.975	80.666	82.294	82.879	28.529	26.662	17.407	-7.801	-41.245	-72.441	-94.036	-99.189	-91.208	-80.621	-38.531	-0.587	-12.133	-3.568	-6.375	-11.462	-6.826	3.499	6.701	4.516	5.975	11.666	5.294	3.879	-2.837	-0.531	4.498	8.591	13.410	18.675	22.049	23.862	24.888	17.844	21.045	16.569	-1.046	2.164	6.383	12.010	16.590	20.787	24.647	27.447	25.562	18.286	22.525	17.580	34.236	48.067	69.573	85.807	93.968	98.196	99.067	99.362	99.602	97.917	98.856	96.374	141.893	209.190	948.779	486.339	564.592	47.790	68.113	60.821	11.997	14.195	28.307	32.302	2.609	2.328	1.622	0.209	0.369	0.055	0.053	0.060	0.010	0.011	0.051	0.075	1.545	3.198	2.725	--	0.601	0.312	0.099	0.075	0.025	0.010	0.089	--	--	--	1.669	1.655	1.209	1.854	0.644	0.334	--	2.626	0.218	2.200	--	--	1.402	1.265	1.429	1.639	1.180	--	2.052	2.395	1.802	1.744	0.531	0.209	0.000	0.310	0.302	0.417	0.480	0.547	0.692	0.856	0.307	0.389	-1.000	1.000	0.000	1.000	-0.896	-0.438	-0.250	0.167	0.021	0.125	0.125	0.125	0.521	0.396	0.000	0.083	0.271	0.125	0.083	0.062	0.062	0.042	0.042	0.042
G:\Siberia\Adyrgan/output/Siberiaposition1_take1_W_WY.wav	38.361	48.469	47.064	49.214	53.584	63.413	65.931	66.956	64.272	70.546	73.667	74.070	14.663	14.055	-9.895	-24.448	-59.082	-89.863	-106.491	-113.773	-117.073	-113.305	-54.661	-15.412	-30.639	-20.531	-21.936	-19.786	-15.416	-5.587	-3.069	-2.044	-4.728	1.546	-3.333	-4.930	-nan(ind)	-1.127	2.100	2.920	-0.544	-0.753	-1.467	8.690	13.503	16.800	4.376	5.567	-nan(ind)	4.303	8.991	10.043	10.293	12.510	14.754	19.933	22.890	27.809	17.216	17.668	30.104	45.042	61.826	65.317	46.878	45.714	41.721	87.189	95.008	97.881	72.973	77.502	546.115	2504.418	5862.280	1030.924	1693.492	1754.849	2808.634	1053.909	377.980	193.625	1013.410	717.457	1.915	1.638	0.815	0.449	0.417	0.364	0.336	0.151	0.095	0.095	0.241	0.188	0.361	0.267	1.147	0.296	0.217	0.139	0.118	0.176	0.010	0.011	0.242	0.198	0.220	--	1.279	--	0.200	--	0.463	0.159	0.134	--	0.198	0.144	0.151	--	--	0.844	0.806	0.805	0.749	0.295	0.153	0.103	--	--	0.078	0.806	0.605	0.242	0.657	0.637	0.661	0.601	0.664	0.566	0.380	0.339	1.000	1.000	0.500	0.083	0.146	0.000	0.062	0.125	-0.208	-0.104	0.104	0.104	0.229	0.562	1.083	0.729	0.271	0.146	0.083	0.042	0.042	0.042	0.042	0.042
G:\Siberia\Adyrgan/output/Siberiaposition1_take_0002_W_WY.wav	53.666	60.177	58.437	56.299	65.350	74.390	77.874	78.508	75.641	81.677	85.162	85.485	25.269	16.690	3.395	-15.122	-48.703	-82.933	-99.811	-100.336	-105.877	-102.068	-53.073	-11.610	-15.334	-8.823	-10.563	-12.701	-3.650	5.390	8.874	9.508	6.641	12.677	8.162	6.485	-0.533	1.932	3.450	3.312	5.246	7.334	8.790	13.516	18.637	18.303	12.127	12.516	3.135	7.314	11.207	12.325	13.557	18.275	20.573	26.281	28.310	28.245	23.016	22.654	47.010	60.071	68.255	64.858	75.498	79.031	83.998	94.552	98.357	98.471	92.998	94.168	468.214	3832.016	6977.352	905.060	1383.352	1371.766	1762.563	741.019	359.523	212.656	760.352	570.657	1.304	1.410	0.859	0.441	0.372	0.376	0.365	0.301	0.290	0.014	0.307	0.306	1.559	0.781	0.946	0.367	0.189	0.142	--	0.009	0.012	--	0.015	0.018	0.980	0.544	1.240	1.063	0.151	0.527	0.278	0.134	0.019	--	0.186	0.239	0.678	0.635	0.812	0.862	0.497	0.467	0.122	--	0.220	0.119	0.125	0.182	0.209	0.159	0.606	0.118	0.466	0.581	0.553	0.541	0.676	0.604	0.336	0.286	1.000	0.542	-0.146	-1.000	0.021	0.021	0.042	0.125	-0.208	-0.104	0.104	0.104	0.146	1.750	1.146	0.667	0.250	0.125	0.083	0.042	0.042	0.042	0.042	0.042
G:\Siberia\Adyrgan/output/Siberiaposition20_W_WY.wav	19.762	64.288	68.572	69.231	73.500	80.910	80.321	77.483	77.357	88.132	89.943	91.521	33.398	30.623	16.464	-7.696	-48.126	-65.540	-86.923	-92.594	-99.302	-88.885	-47.806	-5.288	-49.238	-4.712	-0.428	0.231	4.500	11.910	11.321	8.483	8.357	19.132	12.943	12.521	3.834	1.666	11.052	13.946	20.516	21.345	22.798	21.916	28.922	29.468	25.659	24.745	5.466	4.157	11.652	15.085	21.568	22.174	23.641	22.737	30.527	30.110	26.476	25.377	63.682	51.769	80.483	88.572	94.479	95.606	97.418	98.257	99.765	99.885	99.397	99.567	16125.716	24841.463	13943.359	2787.557	1223.661	841.561	432.425	219.323	33.758	7.583	66.648	40.218	0.423	1.351	0.945	0.752	0.183	0.147	0.126	0.077	0.033	0.024	0.029	0.024	0.021	0.313	0.887	1.045	0.012	0.023	0.030	0.166	0.085	0.009	0.062	0.023	--	--	0.987	--	--	0.639	0.611	1.103	0.196	--	0.031	--	--	--	--	--	--	--	--	0.870	--	--	0.865	0.860	0.000	0.000	0.000	0.004	0.584	0.476	0.449	0.476	0.683	0.779	0.238	0.249	0.000	0.000	0.000	-1.000	0.812	-0.354	-0.271	0.125	-0.208	-0.229	-0.229	-0.229	0.000	0.000	0.000	0.021	0.250	0.146	0.104	0.062	0.042	0.042	0.042	0.042
G:\Siberia\Adyrgan/output/Siberiaposition2_take1_0001_W_WY.wav	51.172	62.962	66.092	69.603	77.982	83.985	83.259	82.539	78.172	88.456	90.667	91.388	21.738	22.374	8.187	-17.534	-42.171	-72.386	-95.559	-98.242	-103.063	-102.327	-43.552	-5.840	-17.828	-6.038	-2.908	0.603	8.982	14.985	14.259	13.539	9.172	19.456	13.667	12.388	-3.297	4.208	5.085	3.922	8.514	10.780	9.038	6.234	8.509	14.274	9.431	10.263	2.284	8.248	11.032	11.660	14.924	18.464	15.273	14.918	16.444	23.132	16.736	17.526	38.340	61.221	76.063	69.524	83.141	86.538	84.142	74.636	86.215	96.393	86.322	89.507	433.858	2763.333	4015.611	240.573	370.484	230.775	295.193	383.872	144.079	103.693	220.171	181.519	1.792	2.066	0.547	0.501	0.803	0.737	1.123	0.712	0.558	3.005	1.024	0.903	0.636	0.186	0.325	0.273	0.257	--	0.266	0.140	--	--	0.255	0.309	--	0.477	0.179	0.316	0.246	0.234	0.254	0.182	0.200	--	0.217	0.220	--	--	1.372	0.626	0.316	0.196	0.199	0.170	0.204	0.158	0.290	0.196	0.000	0.513	0.700	0.111	0.675	0.664	0.589	0.455	0.445	0.676	0.496	0.494	0.000	0.521	0.271	-0.542	0.000	0.021	0.021	0.354	-0.042	0.042	0.042	0.042	0.000	1.708	1.125	0.458	0.271	0.146	0.083	0.062	0.042	0.042	0.042	0.042
G:\Siberia\Adyrgan/output/Siberiaposition3_take1_0001_W_WY.wav	14.971	64.225	67.708	70.362	72.993	77.569	79.069	78.664	75.120	79.206	85.493	85.762	20.488	18.072	4.775	-26.669	-58.892	-85.520	-102.485	-106.837	-107.513	-102.635	-58.488	-13.240	-54.029	-4.775	-1.292	1.362	3.993	8.569	10.069	9.664	6.120	10.206	8.493	6.762	7.933	2.070	-2.017	-1.009	0.876	2.077	0.483	3.452	4.014	7.690	2.530	2.469	-nan(ind)	13.052	9.551	9.889	13.757	12.448	12.717	14.453	15.060	18.539	13.549	13.557	76.308	58.749	41.140	45.279	52.855	56.760	52.029	66.551	71.109	85.335	61.951	62.496	-26062.020	4476.751	3198.356	1346.419	588.025	569.188	313.972	285.984	184.410	89.946	304.007	318.920	0.625	0.498	0.426	0.399	0.330	0.333	0.350	0.306	0.351	0.299	0.347	0.349	--	0.457	0.195	0.284	0.275	0.228	0.202	0.169	0.186	0.114	0.196	0.194	1.041	0.811	0.263	0.330	0.255	0.297	0.273	0.242	0.219	0.162	0.258	0.259	0.807	0.867	0.674	0.465	0.457	0.447	0.363	0.303	0.246	0.190	0.354	0.404	0.571	0.546	0.168	0.610	0.163	0.333	0.369	0.490	0.245	0.537	0.293	0.284	1.000	1.000	-0.583	-0.167	0.146	0.000	0.021	0.333	-0.208	-0.021	-0.021	-0.021	0.646	0.208	0.812	0.604	0.250	0.146	0.083	0.062	0.042	0.042	0.062	0.042
G:\Siberia\Adyrgan/output/Siberiaposition4_take1_0001_W_WY.wav	55.904	65.320	71.646	75.152	75.962	82.452	85.287	83.872	78.048	85.898	90.906	90.990	27.110	24.050	6.077	-12.309	-54.045	-70.422	-94.079	-86.052	-104.370	-101.687	-48.582	-10.879	-13.096	-3.680	2.646	6.152	6.962	13.452	16.287	14.872	9.048	16.898	13.906	11.990	6.291	6.161	6.388	8.992	6.638	4.106	5.624	2.125	4.044	14.608	4.539	5.350	8.780	10.263	14.086	16.174	16.079	14.160	15.388	14.014	15.977	24.297	15.052	15.517	80.643	75.447	80.358	86.938	81.861	70.393	75.274	61.011	71.615	96.654	72.201	76.008	1861.487	4975.864	1014.577	324.376	116.220	185.822	235.872	171.974	82.205	68.095	171.776	159.576	4.313	0.909	0.384	0.290	0.319	0.378	0.459	0.373	0.342	0.269	0.402	0.363	0.863	0.854	0.338	0.274	0.188	0.187	0.171	0.206	0.168	0.090	0.192	0.178	1.200	1.696	0.357	0.272	0.264	0.291	0.278	0.296	0.283	0.157	0.289	0.275	0.950	1.440	1.001	0.327	0.337	0.503	0.324	--	0.312	0.199	0.342	0.409	0.000	0.004	0.484	0.507	0.522	0.129	0.158	0.176	0.271	0.352	0.125	0.138	0.000	-1.000	1.000	0.083	-0.062	-0.625	0.000	0.000	-0.083	-0.271	0.000	0.000	0.000	0.021	0.333	0.542	0.292	0.146	0.104	0.042	0.042	0.042	0.042	0.042
G:\Siberia\Adyrgan/output/Siberiaposition5_take1_0001_W_WY.wav	4.257	64.594	57.061	53.671	53.541	64.685	64.258	62.678	55.784	56.443	70.128	72.324	27.451	30.448	15.855	-19.394	-38.812	-68.385	-95.309	-98.555	-100.627	-90.606	-41.438	-4.833	-64.743	-4.406	-11.939	-15.329	-15.459	-4.315	-4.742	-6.322	-13.216	-12.557	-6.872	-6.676	-9.431	-6.117	-9.559	-2.760	-0.192	-2.890	-2.372	0.541	0.847	-3.841	-2.367	-3.731	-2.933	-4.237	3.691	9.746	6.962	10.129	10.641	11.339	13.442	4.406	10.217	3.852	14.527	19.753	9.984	34.800	48.907	34.182	36.765	52.847	54.825	31.236	36.829	29.878	-1429.947	15906.125	5152.466	974.044	231.040	180.020	176.079	120.577	87.777	171.099	163.683	1154.698	2.652	2.991	2.177	0.360	0.512	0.346	0.336	0.274	0.280	1.601	0.305	1.638	1.170	1.284	2.534	--	1.865	0.595	0.330	0.367	0.227	2.293	0.486	1.984	--	--	1.892	1.842	1.944	1.952	1.010	0.850	--	1.820	1.754	1.890	--	--	--	1.614	1.772	1.738	1.305	1.332	1.571	1.557	1.571	1.640	0.254	0.418	0.587	0.819	0.475	0.446	0.636	0.480	0.400	0.198	0.446	0.346	0.229	1.000	-0.125	-0.250	-0.062	0.021	-0.021	0.292	-0.083	0.167	0.000	0.000	0.000	0.104	1.125	0.604	0.229	0.146	0.104	0.062	0.042	0.042	0.083	0.125
G:\Siberia\Adyrgan/output/Siberiaposition5_take1_0002_W_WY.wav	55.587	61.523	64.174	62.254	63.787	76.281	77.657	76.041	66.611	68.326	82.938	82.540	24.096	26.199	17.885	-14.390	-37.985	-62.451	-78.344	-88.818	-94.059	-77.904	-46.887	-5.218	-13.413	-7.477	-4.826	-6.746	-5.213	7.281	8.657	7.041	-2.389	-0.674	5.938	3.540	-7.677	-5.958	-1.048	-0.048	-2.145	-1.789	-1.476	0.049	2.009	-2.436	-1.378	-1.506	-6.820	-1.672	2.447	5.061	3.623	8.917	11.946	10.539	12.358	5.970	10.523	8.775	16.299	20.241	44.260	49.725	37.955	39.964	41.696	50.266	61.362	38.780	42.214	41.467	824.800	3583.002	1710.822	636.061	193.944	181.063	199.781	140.601	85.105	150.907	170.012	192.525	2.667	2.998	0.878	0.686	0.711	0.557	0.306	0.355	0.435	1.968	0.459	0.465	2.305	1.849	1.869	2.556	0.859	0.557	0.313	0.358	0.340	3.354	0.377	0.498	--	0.527	2.152	1.972	1.632	1.873	0.767	0.652	0.679	--	1.383	1.779	--	0.470	--	1.454	1.471	1.571	1.215	0.980	1.268	--	1.416	1.608	0.000	0.561	0.589	0.738	0.227	0.373	0.675	0.449	0.400	0.217	0.481	0.457	0.000	-0.583	-0.042	-0.375	-0.021	-0.042	-0.021	0.000	-0.083	-0.396	0.000	0.000	0.000	1.688	1.188	0.562	0.208	0.167	0.083	0.062	0.042	0.042	0.083	0.083
G:\Siberia\Adyrgan/output/Siberiaposition6_W_WY.wav	61.571	71.253	74.403	82.401	82.695	84.999	85.828	82.847	74.415	72.339	91.275	91.928	35.506	30.941	23.623	-1.388	-32.082	-59.344	-84.313	-88.060	-94.910	-89.511	-47.169	-9.157	-7.429	2.253	5.403	13.401	13.695	15.999	16.828	13.847	5.415	3.339	14.275	12.928	1.486	6.343	12.250	18.391	16.175	15.600	17.592	15.672	19.623	16.237	16.342	15.786	1.687	7.310	13.073	21.379	24.129	23.466	24.467	20.913	24.524	18.789	23.104	20.681	56.704	79.628	94.295	98.531	97.573	97.172	98.187	97.295	98.912	97.604	97.638	97.273	401.963	1303.574	214.211	40.729	19.744	12.612	10.620	16.500	11.320	16.223	12.120	17.586	2.174	1.189	0.236	0.192	0.189	0.196	0.175	0.205	0.055	0.120	0.186	0.186	--	1.964	--	0.108	0.200	0.312	0.261	--	--	--	0.279	0.287	--	1.198	--	--	0.222	0.334	0.259	--	0.260	--	0.273	--	--	--	--	0.736	--	--	--	--	--	0.875	0.772	--	0.000	0.000	0.000	0.316	0.407	0.545	0.658	0.521	0.712	0.572	0.268	0.084	0.000	0.000	0.000	1.000	0.812	-0.417	0.229	0.146	-0.083	0.042	-0.208	0.271	0.000	0.000	0.000	1.042	0.271	0.146	0.104	0.062	0.042	0.042	0.083	0.104
G:\Siberia\Adyrgan/output/Siberiaposition7_0001_W_WY.wav	56.802	67.138	72.790	70.129	74.574	80.886	78.888	76.742	76.757	85.906	87.812	89.517	24.705	27.091	14.760	-5.555	-31.135	-61.906	-87.718	-87.975	-99.707	-101.856	-39.645	-3.185	-12.198	-1.862	3.790	1.129	5.574	11.886	9.888	7.742	7.757	16.906	10.812	10.517	6.725	13.649	22.222	16.079	20.267	23.799	20.342	20.476	25.794	38.204	23.756	24.818	-nan(ind)	15.796	23.496	18.600	23.444	26.044	21.845	21.862	29.672	44.087	25.550	26.557	58.306	87.844	98.911	93.646	97.748	98.906	98.477	98.375	99.583	99.985	99.428	99.595	2008.959	9152.800	3590.976	2260.648	329.471	362.058	237.756	144.684	21.644	3.279	66.008	46.683	1.386	0.839	0.149	0.215	0.133	0.104	0.094	0.104	0.044	0.008	0.054	0.035	0.175	2.559	0.144	0.102	0.096	0.095	0.131	0.117	0.183	0.011	0.184	0.103	0.157	0.185	0.120	1.177	--	--	--	0.126	0.170	--	0.091	0.188	0.122	--	--	--	0.814	--	0.847	0.858	--	0.079	--	--	0.241	0.709	0.900	0.660	0.497	0.651	0.575	0.467	0.668	0.659	0.327	0.313	1.000	1.000	1.000	0.146	0.042	0.021	0.042	0.354	-0.188	-0.083	-0.021	-0.021	0.000	0.229	1.229	0.604	0.250	0.167	0.083	0.042	0.042	0.042	0.042	0.042
G:\Siberia\Adyrgan/output/Siberiaposition8_0001_W_WY.wav	54.198	67.095	72.406	71.970	74.056	81.958	80.585	77.389	74.574	85.811	88.478	89.928	20.169	22.328	18.839	2.948	-30.226	-59.060	-79.383	-86.262	-100.703	-101.403	-52.987	-6.459	-14.802	-1.905	3.406	2.970	5.056	12.958	11.585	8.389	5.574	16.811	11.478	10.928	2.590	10.651	20.709	21.530	21.792	28.148	28.433	27.728	32.385	39.583	29.664	28.071	4.286	11.624	22.858	22.804	24.279	29.734	29.729	29.179	35.642	44.736	31.247	29.214	53.872	85.711	98.175	98.407	97.966	99.549	99.566	99.608	99.933	99.989	99.800	99.809	11476.336	10812.937	3855.251	1155.338	504.823	265.214	292.880	122.497	17.115	3.867	65.643	47.517	1.485	1.041	0.167	0.133	0.127	0.057	0.079	0.103	0.040	0.010	0.036	0.022	0.337	1.251	0.232	0.146	0.112	0.089	0.088	0.092	--	0.010	0.098	0.070	0.226	--	0.128	0.100	0.102	--	0.041	--	0.102	--	0.162	0.144	0.176	--	--	--	--	0.080	0.077	0.133	0.096	0.077	0.096	--	0.690	0.760	0.901	0.836	0.770	0.832	0.511	0.448	0.474	0.759	0.334	0.311	1.000	1.000	0.646	0.062	0.000	0.042	0.604	-0.042	-0.188	-0.167	-0.021	-0.021	0.000	0.333	1.125	0.604	0.250	0.167	0.104	0.062	0.042	0.042	0.042	0.042
G:\Siberia\Adyrgan/output/Siberiaposition8_0002_W_WY.wav	13.764	56.918	64.869	59.958	63.335	72.398	73.134	75.024	76.395	84.144	83.993	85.354	16.892	20.969	15.396	-16.860	-37.170	-73.057	-84.406	-95.871	-105.998	-105.305	-46.759	-9.794	-55.236	-12.082	-4.131	-9.042	-5.665	3.398	4.134	6.024	7.395	15.144	6.993	6.354	0.984	3.905	6.402	17.152	15.862	18.405	16.326	18.032	17.424	27.997	20.003	20.734	4.309	4.877	7.984	20.863	23.351	26.592	20.156	29.206	39.844	42.814	28.156	26.493	52.029	56.955	67.253	94.988	93.040	94.924	91.731	94.865	97.750	99.841	98.263	98.869	-14386.769	6461.163	1774.603	1753.672	1568.019	821.971	762.856	443.314	93.160	36.793	147.773	95.197	0.452	3.201	1.517	0.277	0.271	0.343	0.351	0.406	0.620	0.558	0.365	0.422	0.303	0.241	1.043	0.250	0.151	0.158	0.019	0.013	0.011	0.010	0.016	0.017	--	1.219	1.466	--	0.113	--	1.796	0.141	--	--	0.249	--	--	2.062	1.548	--	--	--	1.578	--	--	--	--	--	0.509	0.847	0.750	0.831	0.777	0.713	0.482	0.408	0.537	0.718	0.277	0.268	1.000	1.000	0.792	0.042	-0.042	0.000	0.042	-0.229	-0.188	-0.167	-0.021	-0.021	0.979	0.667	1.167	0.583	0.250	0.146	0.104	0.062	0.042	0.042	0.042	0.042
G:\Siberia\Adyrgan/output/Siberiaposition8_0003_W_WY.wav	19.909	63.877	68.001	70.243	71.664	80.536	78.196	75.812	77.415	84.508	87.190	88.546	28.643	28.249	16.156	3.165	-42.618	-68.400	-86.221	-90.881	-100.688	-99.196	-36.360	1.901	-49.091	-5.123	-0.999	1.243	2.664	11.536	9.196	6.812	8.415	15.508	10.190	9.546	-nan(ind)	9.184	14.829	18.911	20.649	27.878	25.505	25.639	34.583	35.509	28.506	26.687	-nan(ind)	10.034	16.091	19.829	22.949	29.881	27.172	27.313	37.625	38.956	30.329	27.984	219.825	78.950	93.542	96.504	96.570	99.369	99.129	99.403	99.961	99.972	99.734	99.743	268814.188	21158.729	4869.581	1826.662	840.416	380.888	319.392	214.981	18.734	12.003	79.727	58.272	0.430	1.312	0.496	0.153	0.150	0.088	0.097	0.092	0.029	0.026	0.049	0.032	2.210	1.015	1.309	0.042	0.175	0.088	0.103	0.066	0.009	0.009	0.140	0.134	--	--	--	--	0.077	--	--	--	--	--	0.185	0.160	--	0.875	--	--	--	0.073	--	--	0.103	0.089	--	--	0.399	0.839	0.950	0.700	0.482	0.694	0.515	0.344	0.536	0.654	0.289	0.281	1.000	1.000	0.542	0.083	-0.042	0.000	0.083	0.917	-0.083	-0.167	0.104	0.104	0.271	0.438	1.083	0.583	0.250	0.167	0.083	0.062	0.042	0.042	0.042	0.042
G:\Siberia\Adyrgan/output/Siberiaposition9_0001_W_WY.wav	46.292	64.986	69.363	69.621	69.403	78.713	80.755	76.843	71.302	74.493	85.390	85.385	33.813	35.921	20.474	-3.404	-32.924	-58.178	-77.151	-88.428	-87.025	-77.858	-36.480	2.992	-22.708	-4.014	0.363	0.621	0.403	9.713	11.755	7.843	2.302	5.493	8.390	6.385	-nan(ind)	-1.758	6.690	4.926	6.871	8.294	11.211	10.591	-3.124	-7.069	8.391	6.819	-nan(ind)	-1.364	8.488	11.232	11.528	14.276	19.649	18.711	-1.716	-5.262	12.491	9.812	7.954	41.277	81.050	69.410	79.862	84.049	92.134	90.457	32.916	16.460	86.357	82.048	20399.039	15903.898	1082.812	1588.796	202.912	165.783	156.388	149.866	1199.441	658.744	195.821	283.830	1.479	2.633	0.935	0.471	0.370	0.310	0.269	0.156	2.444	2.481	0.310	0.447	0.172	1.598	2.041	0.592	0.535	0.237	0.148	0.164	1.149	0.849	--	1.786	--	--	--	1.113	1.213	1.229	0.208	0.249	--	0.489	1.243	1.281	--	--	--	0.820	0.854	0.855	--	--	--	--	0.874	--	0.000	0.383	0.802	0.406	0.349	0.111	0.255	0.388	0.381	0.262	0.193	0.191	0.000	-0.979	1.000	1.000	0.000	0.188	0.375	0.417	-0.083	-0.167	0.396	0.396	0.000	1.688	1.292	0.750	0.396	0.146	0.083	0.042	0.042	0.042	0.083	0.083
G:\Siberia\Adyrgan/output/Siberiaposition9_0002_W_WY.wav	12.832	56.466	61.769	61.029	61.884	72.381	72.431	63.030	65.701	77.727	78.121	79.293	24.427	20.171	13.771	-12.975	-42.304	-73.372	-88.268	-97.969	-90.889	-76.538	-42.049	-5.978	-56.168	-12.534	-7.231	-7.971	-7.116	3.381	3.431	-5.970	-3.299	8.727	1.121	0.293	-3.675	-2.570	-7.979	-10.486	-10.271	-8.771	-19.783	-9.937	-10.305	-9.413	-12.487	-10.693	-2.103	4.813	9.643	7.230	7.828	12.355	15.882	12.114	-5.552	-6.955	4.810	2.115	30.261	36.980	13.966	20.267	20.128	23.448	2.823	15.040	8.527	10.277	5.957	8.419	-14280.054	15468.989	1815.145	3982.885	438.698	368.006	243.174	223.812	1445.258	958.836	496.643	655.165	2.690	1.809	0.277	0.299	0.235	0.137	0.091	0.148	2.621	2.638	1.598	2.155	--	1.969	2.011	0.341	0.290	0.164	0.116	0.192	0.884	0.863	2.229	1.968	--	1.171	1.169	0.698	1.030	--	0.210	--	--	--	--	--	--	--	0.865	0.809	0.839	0.840	--	0.865	--	--	--	--	0.000	0.398	0.869	0.356	0.409	0.084	0.188	0.185	0.326	0.495	0.085	0.124	0.000	-1.000	1.000	1.000	-0.083	0.896	0.375	0.417	0.062	-0.188	-0.875	-0.188	0.000	0.417	1.229	0.979	0.354	0.167	0.104	0.042	0.042	0.042	0.062	0.042
